NCE,TIPPV,CODU,LOC,NUME,SEX,CODPP,VARSTA
40,2,33,6,STAN M. MARIN,1,33,64
40,2,34,1,NEAGU I. ALEXANDRINA,2,34,51
40,2,34,2,CHIRIAC G. ALINA STEFANIA,2,34,23
40,2,34,3,MUNTEANU I. MARIA-MAGDALENA,2,34,26
40,2,34,4,DAVIDESCU D. MIRCEA CIPRIAN,1,34,25
40,2,34,5,MUNTEANU I. ANA CLAUDIA,2,34,29
40,2,34,6,AGOPIE N. MARIAN,1,34,40
40,2,36,1,DUMITRESCU V. VLADIMIR,1,36,44
40,2,36,2,POPESCU A. MARIA,2,36,42
40,2,36,3,PREDUT I. ION,1,36,58
40,2,36,4,PAUNOIU C. ILORIAN,1,36,39
40,2,36,5,POPA M. NICOLAE,1,36,57
40,2,36,6,DUMITRASCU M. MARIA,2,36,51
40,2,36,7,DEACONESCU V. CRISTINEL,1,36,43
40,2,36,8,PATRASCU I. MARIAN,1,36,51
40,2,38,1,NEGHINA ST. ION,1,38,49
40,2,38,2,MARACINE  A. ION NICOLAE,1,38,30
40,2,38,3,VLASCU C. CONSTANTIN,1,38,46
40,2,38,4,PREDESCU I. NICOLETA MATILDA,2,38,26
40,2,38,5,TITA I. ELENA LOREDANA,2,38,29
40,2,38,6,MARACINE I. VALENTIN,1,38,37
40,2,38,7,RADUCAN C. GHEORGHE,1,38,53
40,2,38,8,BALACEANU I. T. DRAGOS - CIPRIAN,1,38,23
40,2,41,1,DRAGOMIR D. DUMITRU,1,41,58
40,2,41,2,ZLAVOG GH. GHEORGHE,1,41,52
40,2,41,3,RADULESCU I. VERONEL,1,41,44
40,2,41,4,POPESCU M. MARIN,1,41,30
40,2,41,5,PATRU N. GHEORGHE,1,41,33
40,2,41,6,TOMA I. CLAUDIA-GIORGIANA,2,41,30
40,2,41,7,STUPARU M. CONSTANTIN,1,41,47
40,2,41,8,ANDREESCU C. CONSTANTIN,1,41,55
40,2,43,1,CIMPOCA N. CRISTIAN - RAZVAN,1,43,32
40,2,43,2,VULTURESCU T. ADRIAN - VALENTIN,1,43,35
40,2,43,3,SASU V. VASILE,1,43,49
40,2,43,4,GHEORGHE C. CAMELIA,2,43,53
40,2,43,5,AVRAM N. ION,1,43,54
40,2,43,6,IOANA M. MIHAI,1,43,43
40,2,43,7,NICOLAE D. ION,1,43,44
40,2,43,8,IVAN N. MARIA,2,43,35
40,2,44,1,STEFANESCU GH. NICOLAE,1,44,50
40,2,44,2,NITASCU M. NICOLAE,1,44,51
40,2,44,3,VOINEA D. ION,1,44,61
40,2,44,4,GHITA M. GHEORGHE,1,44,63
40,2,44,5,OPREA C. ION,1,44,60
40,2,44,6,CEPAREANU I. ION,1,44,41
40,2,44,7,ZGONDEA M. GHEORGHE,1,44,57
40,2,44,8,MILITARU I. GHEORGHE,1,44,67
40,2,45,1,BRASOVEANU GH. STEFAN,1,45,64
40,2,45,2,BANICA E. ION,1,45,45
40,2,45,3,RUSU M. ILEANA,2,45,32
40,2,45,4,MIHALACHE I. VICTORIA,2,45,54
40,2,45,5,POPA I. ION,1,45,49
40,2,45,6,ALEXANDRU I. MARIA,2,45,55
40,2,45,7,POPESCU V. MARIAN,1,45,35
40,2,45,8,FAINIS GH. GHEORGHE,1,45,48
40,2,46,1,BECSENESCU - STROESCU M. CAMELIA,2,46,30
40,2,49,1,TOSU C. CLAUDIU-DANIEL,1,49,26
40,2,49,2,MANOIU I. REMUS-FLORIN,1,49,34
40,2,49,3,PATRULESCU GHE. MARIA,2,49,47
40,2,49,4,POSTELNICU GHE. IOSIF-GHEORGHE,1,49,26
40,2,49,5,MITU GHE. LAURA,2,49,27
40,2,49,6,NITESCU M. GHEORGHE,1,49,61
40,2,49,7,BELDIMAN D. GHEORGHE,1,49,56
40,2,49,8,IONESCU D. ELENA,2,49,36
40,2,50,1,PAMBUCCIAN V. VARUJAN,1,50,45
40,2,50,2,TERZIAN S. SIRUN,1,50,46
40,2,50,3,TAVITIAN A. HARI,1,50,52
40,2,50,4,VARDUCA O. PAULINA AZADUHI,2,50,64
40,2,51,1,MIRCOVICI P. NICULAE,1,51,54
40,2,52,1,RADAN M. MIHAI,1,52,66
40,2,52,2,BOGDAN M. PETRU,1,52,45
40,2,52,3,IANCOV I. GHEORGHE,1,52,53
40,2,52,4,IANKULOV GH. IOAN,1,52,54
40,2,52,5,TODOR P. PETRIA,2,52,46
40,2,53,1,FIRCZAK E. GHEORGHE,1,53,49
40,2,53,2,GAL F. O. FRANCISC-OSCAR,1,53,36
40,2,53,3,PAULIUC B. BOGDAN DRAGOS,1,53,58
40,2,53,4,CIORNEI I. MARIA,2,53,54
40,2,53,5,FIRCZAK GH. IULIUS-MARIAN,1,53,25
40,2,53,6,BOJCSUK GH. VIORICA,2,53,26
40,2,55,1,VELA GH. ION,1,55,59
40,2,55,2,TODOR C. MIHAI,1,55,66
40,2,55,3,BACIUNA N. NICOLAE,1,55,55
40,2,55,4,VLASICI P. MARIAN,1,55,48
40,2,55,5,MINCAN GH. MARIA,2,55,25
40,2,57,1,PATAKI I. IULIA,2,57,41
40,2,57,2,FARKAS A. ADALBERT,1,57,51
40,2,57,3,SIMIONESCU P. EVA,2,57,59
40,2,57,4,NAGY I. ALEXANDRU,1,57,53
40,2,57,5,TANKO C. MELANIA,2,57,26
40,2,58,1,IBRAM N. IUSEIN,1,58,51
40,2,59,1,SOTIRIS T. FOTOPOLOS,1,59,67
40,2,59,2,ZISOPOL G.M. DRAGOS-GABRIEL,1,59,37
40,2,59,3,CERNATESCU I. MIHAELA MARIA,2,59,53
40,2,59,4,ZAMFIROPOL D. RODOCLIA,2,59,43
40,2,59,5,VASOYANIS D. ION,1,59,57
40,2,59,6,NICULESCU-HARTAS C. ANGELA-CRISTIANA,2,59,39
40,2,60,1,PLUMB C. ROVANA,2,42,44
40,2,60,2,VLADOIU C. AUREL,1,42,56
40,2,60,3,BECSENESCU D. DUMITRU,1,48,38
40,2,60,4,BLEOTU G. VASILE,1,42,50
40,2,60,5,RADULESCU C. CONSTANTIN,1,42,28
40,2,60,6,PRALA A. STEFAN,1,42,40
40,2,60,7,CORNOIU P. DUMITRU NICU,1,42,52
40,2,60,8,SPIRIDON V. NICU,1,42,47
40,2,61,1,ZGRIPCEA A. MIHAELA,2,61,24
40,2,61,2,DUMITRESCU I. DORIN,1,61,32
40,2,62,1,LONGHER I. GHERVAZEN,1,62,32
40,2,62,2,LONGHER F. CAZIMIR,1,62,51
40,2,62,3,IRISEC G. IOSEF,1,62,47
40,2,62,4,PERLANOVSCHI C. DOREL,1,62,47
40,2,62,5,POLIPCIUC R. BOGDAN - MIHAI,1,62,51
40,2,62,6,LUCULESCU V. ELIA,1,62,33
40,2,65,1,TCACIUC V. STEFAN,1,65,68
40,2,65,2,BUCIUTA S. STEFAN,1,65,60
40,2,65,3,BODNAR V. IOAN,1,65,59
40,2,65,4,HLEBA GH. GHEORGHE,1,65,50
40,2,65,5,FRASENIUC D. ILIE,1,65,68
40,2,65,6,MIHALEICO I. FLORIN,1,65,33
40,2,1,1,MATEI D. VINTILA,1,1,52
41,2,2,1,MOMANU V. CORNELIU,1,35,55
41,2,2,2,SAPUNARU C. NINI,1,35,41
41,2,2,3,MIRCEA D.G. DRAGOS VALENTIN,1,35,32
41,2,2,4,CORNEANU C. GABRIEL NICOLAE,1,29,37
41,2,2,5,SECIU I. ROMEO,1,35,51
41,2,2,6,IOAN GH. RALUCA GABRIELA,2,29,33
41,2,2,7,PERISOARA V. FLORENTINA CAMELIA,2,35,46
41,2,2,8,TROFIN I. TUDOREL DANIEL,1,35,28
41,2,3,1,ANTON I. NICU,1,3,38
41,2,3,2,VLAD I. NICOLETA,2,3,23
41,2,3,3,GROSU  STOICA  GHE. TINICA,2,3,36
41,2,3,4,SERBAN M. LIVIU,1,3,33
41,2,3,5,GRIGORE D. MARIAN,1,3,25
41,2,3,6,BOLOZAN D. ANTONEL,1,3,28
41,2,3,7,MARIN GHE. CAMELIA,2,3,34
41,2,4,1,VINTILA GH. PETRE,1,22,58
41,2,4,2,NEDELCU-VLASE GH. VLASE,1,22,52
41,2,4,3,BALASCAU I. VASILE,1,22,51
41,2,4,4,OBOROCIANU C. TEODOR,1,22,50
41,2,7,1,LUICAN A. MIHAI ION FLORIN,1,7,42
41,2,7,2,ARANGHEL A. TUDOR,1,7,56
41,2,8,1,DEDIU L. LILI,1,8,50
41,2,9,1,DANIS C. SABIT,1,9,41
41,2,9,2,BALGI A. RUHAN,1,9,48
41,2,9,3,BOLAT M. MUSIN,1,9,55
41,2,10,1,GROSARU E. MIRCEA,1,10,52
41,2,11,1,MANOLESCU I. OANA,2,11,63
41,2,11,2,CRISTESCU M. ILIE DAN,1,11,48
41,2,11,3,KYÇYKU K. ARDIAN,1,11,35
41,2,11,4,RADULESCU A. DORINA-SIMONA,2,11,36
41,2,12,1,DUMITRESCU GH. LIANA,2,12,31
41,2,12,2,ROGOBETE CRISTESCU C. LAURA ELEN,2,12,37
41,2,14,1,MORAZLIU N. STELA,2,14,65
41,2,14,2,ROTARIU I. IOAN,1,14,81
41,2,14,3,STERIAN R. CONSTANTIN DAN,1,14,26
41,2,16,1,IGNAT D. MIRON,1,16,63
41,2,16,2,EFTEI D. DAMIAN,1,16,50
41,2,16,3,ALISTARH C. TAMARA,2,16,51
41,2,16,4,RADION D. PALAGHIA,2,16,38
41,2,17,1,VAINER I. AUREL,1,17,72
41,2,17,2,MARIN N. IRINA-SANDA,2,17,59
41,2,17,3,BERIS A. LIVIU,1,17,77
41,2,20,1,CHINDE A. MARIAN ADRIAN,1,20,41
41,2,20,2,MANTA  I. CECILIA,2,20,34
41,2,20,3,DARABAN C. NICOLETA CORINA,2,20,31
41,2,20,4,OPREA C. VASILE,1,20,49
41,2,20,5,ILIE A. AURELIAN MARIUS,1,20,30
41,2,20,6,LUPU N. FLORIN,1,20,34
41,2,21,1,MURARIU N. ELENA ANASTASIA,2,21,69
41,2,23,1,DUMITRACHE S. TUDORACHE,1,23,49
41,2,23,2,GRASU N. LILIANA,2,23,23
41,2,23,3,LAZAR F. CIPRIAN GIANI,1,23,37
41,2,23,4,GHICA N. TATIANA,2,23,34
41,2,23,5,NEGUT I. VASILE,1,23,33
41,2,23,6,VIU V. IONUT,1,23,27
41,2,23,7,AVRAM C. GEORGEL,1,23,37
41,2,23,8,GHICA C. FLORICA,2,23,46
41,2,24,1,CODRU P. COSTEL,1,24,47
41,2,24,2,DINITA ST. STEFANA,2,24,43
41,2,24,3,SORESCU I. LAURENTIU,1,24,24
41,2,24,4,DOVLETE P. FLOAREA,2,24,55
41,2,24,5,BOSTINESCU-BARASCU D. ANA,2,24,34
41,2,24,6,POPA D. STEJAREL,1,24,34
41,2,24,7,NEGRESCU N. NICOLAE,1,24,58
41,2,24,8,GIGIRTU E. CONSTANTA,2,24,39
41,2,30,1,MARTINIUC I. EUSEBIU,1,30,52
41,2,30,2,NICOLAE M. MARCEL,1,30,51
41,2,30,3,BENEA G. COSTACHE,1,30,57
41,2,30,4,VIERU O. EUGEN,1,30,45
41,2,30,5,VULCAN GH. DANUT,1,30,37
41,2,30,6,BUCUR S. VALERICA,2,30,28
41,2,30,7,LAZAR G. OCTAVIAN,1,30,49
41,2,30,8,CIMPUREANU V. CORINA,2,30,25
41,2,31,1,DUTESCU G. GHEORGHE PETRU,1,31,61
41,2,31,2,CIONTU P. ELISABETA,2,31,54
41,2,31,3,NEAGU ST. LUMINITA,2,31,37
41,2,31,4,MUNTEANU GH. ELISABETA,2,31,53
41,2,31,5,FRANCIUC V. RODICA,2,31,37
41,2,31,6,GROSU G. NICOLAE,1,31,37
41,2,31,7,DUMITRU C. DANIELA,2,31,24
41,2,31,8,ANGHENE C. VALERICA,2,31,42
41,2,32,1,URECHE E. MIRELA CRISTINA,2,32,30
41,2,32,2,CRISTEA N. ROXANA,2,32,23
41,2,32,3,POPESCU AL. JENI-CAMELIA,2,32,29
41,2,32,4,NICOLAS N. CONSTANTIN,1,32,42
41,2,32,5,SOAVA B. CONSTANTA,2,32,42
41,2,32,6,PAUN C. AURELIA,2,32,30
41,2,32,7,PANTAZI V. VIOREL,1,32,23
41,2,32,8,FOTIA S. ILEANA,2,32,64
41,2,33,1,PETRE N. GHEORGHE,1,33,76
41,2,33,2,ARMASELU M. CONSTANTIN,1,33,70
41,2,33,3,GHEORGHE N. IOANA,2,33,47
41,2,33,4,FERCHIU I. CONSTANTIN,1,33,75
41,2,33,5,ZUGRAVU I. SANDA MONICA,2,33,33
41,2,33,6,DINU N. EMILIAN,1,33,40
41,2,33,7,RACLARIU T. ILEANA,2,33,63
41,2,36,1,TANASE GH. NICOLAE,1,36,38
41,2,36,2,GAFTON I. GELU,1,36,38
41,2,36,3,ILIE V. LILIAN,1,36,36
41,2,36,4,CHISCOP I. OVIDIU,1,36,52
41,2,36,5,ARSENIE C. SORIN,1,36,35
41,2,36,6,PLOSNITA V. VASILE,1,36,51
41,2,36,7,TUDOR N. EMIL,1,36,49
41,2,36,8,ULEANU C. LAURA AURICA,2,36,32
41,2,38,1,IORGA N. GHEORGHE,1,38,58
41,2,38,2,URSE C. IUSTIN,1,38,27
41,2,38,3,TRIFAN T. MARIAN,1,38,31
41,2,38,4,TIGOIANU C. MILICA,2,38,41
41,2,38,5,GRAUR M. CATALIN,1,38,27
41,2,38,6,CRACIUN I. RADU,1,38,27
41,2,38,7,GAVRILOIU GH. CONSTANTIN,1,38,62
41,2,38,8,NECULA N. GABRIEL,1,38,25
41,2,41,1,IONESCU I. DANIEL,1,41,56
41,2,41,2,STOICA I. MARIN,1,41,58
41,2,41,3,PARASCHIV V. STEFAN,1,41,42
41,2,41,4,CIOBOTARU D. DANUT,1,41,32
41,2,41,5,DOGARU I. GICU VALENTIN,1,41,38
41,2,41,6,CHITIC D. VALERICA DOREL,1,41,36
41,2,41,7,PRICHICI I. ANGHEL MARIAN,1,41,30
41,2,41,8,VADUVA N. DRAGOS,1,41,45
41,2,43,1,STEFAN C. CONSTANTIN,1,43,63
41,2,43,2,BERNOVICI M. NICUSOR,1,43,53
41,2,43,3,IORDACHE P. TOADER,1,43,56
41,2,43,4,MATEI C. IOAN,1,43,61
41,2,43,5,ARMENOPOLO A. ECATERINA,2,43,28
41,2,43,6,STROIA V. MARICEL,1,43,48
41,2,43,7,GRADINARU M. NICUSOR,1,43,35
41,2,43,8,BOTEZATU N. CONSTANTIN,1,43,43
41,2,44,1,GHEORGHITA C. CONSTANTIN,1,44,64
41,2,44,2,LAZAR N. NECULAI,1,44,49
41,2,44,3,PANICA C. CONSTANTIN,1,44,36
41,2,44,4,MOROSANU I. CONSTANTIN,1,44,66
41,2,44,5,MANESCU V. CORNEL,1,44,51
41,2,44,6,PATACHE V. ANA,2,44,48
41,2,44,7,ILIE O. AUREL,1,44,55
41,2,44,8,GRADINARU N. MILITINA,2,44,68
41,2,45,1,TIGANUS GHE. MARIN,1,45,55
41,2,45,2,VASILE C. COSTEL,1,45,54
41,2,45,3,MAZILU M. DANUT,1,45,62
41,2,45,4,SERBAN V. MARIA,2,45,46
41,2,45,5,MILEA D. CONSTANTIN,1,45,53
41,2,45,6,OPRIS I. MIREL,1,45,32
41,2,45,7,ANGHELUTA I. MARIUS,1,45,25
41,2,45,8,MOCIOIU I. ELENA,2,45,50
41,2,49,1,CRETU I. VALERIU,1,49,71
41,2,49,2,BOGACIU I. MUGUR-STEFAN,1,49,34
41,2,49,3,MORARU S. CARMEN-GABRIELA,2,49,39
41,2,50,1,PAMBUCCIAN V. VARUJAN,1,50,45
41,2,50,2,TERZIAN S. SIRUN,1,50,46
41,2,50,3,TAVITIAN A. HARI,1,50,52
41,2,50,4,VARDUCA O. PAULINA AZADUHI,2,50,64
41,2,51,1,MIRCOVICI P. NICULAE,1,51,54
41,2,52,1,RADAN M. MIHAI,1,52,66
41,2,52,2,BOGDAN M. PETRU,1,52,45
41,2,52,3,IANCOV I. GHEORGHE,1,52,53
41,2,52,4,IANKULOV GH. IOAN,1,52,54
41,2,52,5,TODOR P. PETRIA,2,52,46
41,2,53,1,FIRCZAK E. GHEORGHE,1,53,49
41,2,53,2,GAL F.O. FRANCISC-OSCAR,1,53,36
41,2,53,3,PAULIUC B. BOGDAN DRAGOS,1,53,58
41,2,53,4,CIORNEI I. MARIA,2,53,54
41,2,53,5,FIRCZAK GH. IULIUS-MARIAN,1,53,25
41,2,53,6,BOJCSUK GH. VIORICA,2,53,26
41,2,55,1,VELA GH. ION,1,55,59
41,2,55,2,TODOR C. MIHAI,1,55,66
41,2,55,3,BACIUNA N. NICOLAE,1,55,55
41,2,55,4,VLASICI P. MARIAN,1,55,48
41,2,55,5,MINCAN GH. MARIA,2,55,25
41,2,57,1,KOVÁCS P-T. RICHÁRD,1,57,25
41,2,57,2,VALDMAN S. ISTVÁN,1,57,28
41,2,57,3,BÖNDI S. MELINDA,2,57,27
41,2,57,4,BIRTALAN S. TIBOR-ZOLTAN,1,57,34
41,2,57,5,SEBOK Z. ORSOLYA,2,57,24
41,2,57,6,FORTUBER GH. HELGA-ERICA,2,57,26
41,2,57,7,NAGY S-I. ANNAMARIA,2,57,27
41,2,57,8,BONYHAI J-J. GABRIELLA-ELEONORA,2,57,28
41,2,58,1,IBRAM N. IUSEIN,1,58,51
41,2,59,1,SOTIRIS T. FOTOPOLOS,1,59,67
41,2,59,2,ZISOPOL G.M. DRAGOS-GABRIEL,1,59,37
41,2,59,3,CERNATESCU I. MIHAELA MARIA,2,59,53
41,2,59,4,ZAMFIROPOL D. RODOCLIA,2,59,43
41,2,59,5,VASOYANIS D. ION,1,59,57
41,2,59,6,NICULESCU-HARTAS C. ANGELA-CRISTIANA,2,59,39
41,2,60,1,MITREA I. MIRON TUDOR,1,42,48
41,2,60,2,DUMITRESCU G. CRISTIAN SORIN,1,42,49
41,2,60,3,BAESU E. GEORGE,1,42,34
41,2,60,4,DAN I. RALUCA TATIANA,2,42,30
41,2,60,5,BALAN GH. DORU GEANY,1,42,37
41,2,60,6,GROSU I. ADRIAN,1,42,27
41,2,60,7,ROMAN I. VICTOR,1,42,45
41,2,60,8,VASII G. MARIUS FLORINEL,1,42,28
41,2,61,1,NECULA I. MIHAELA,2,61,29
41,2,62,1,LONGHER I. GHERVAZEN,1,62,32
41,2,62,2,LONGHER F. CAZIMIR,1,62,51
41,2,62,3,IRISEC G. IOSEF,1,62,47
41,2,62,4,PERLANOVSCHI C. DOREL,1,62,47
41,2,62,5,POLIPCIUC R. BOGDAN-MIHAI,1,62,51
41,2,62,6,LUCULESCU V. ELIA,2,62,33
41,2,65,1,TCACIUC V. STEFAN,1,65,68
41,2,65,2,BUCIUTA S. STEFAN,1,65,60
41,2,65,3,BODNAR V. IOAN,1,65,59
41,2,65,4,HLEBA GH. GHEORGHE,1,65,50
41,2,65,5,FRASENIUC D. ILIE,1,65,68
41,2,65,6,MIHALEICO I. FLORIN,1,65,33
42,2,2,1,POPESCU - TARICEANU I. CALIN CONSTANTIN ANTON,1,35,52
42,2,2,2,GUSA I. COZMIN HOREA,1,29,34
42,2,2,3,MUSCA P. MONICA OCTAVIA,2,35,55
42,2,2,4,BOAGIU C. ANCA-DANIELA,2,29,35
42,2,2,5,OLTEANU D.-F. BOGDAN,1,35,33
42,2,2,6,RAICU GH. ROMEO MARIUS,1,29,40
42,2,2,7,MOTREANU V. DAN STEFAN,1,35,34
42,2,2,8,SAFTOIU M. ANA ADRIANA,2,29,37
42,2,2,9,ANTONESCU GH. GEORGE CRIN LAURENTIU,1,35,45
42,2,2,10,CONSTANTINESCU M. ANCA,2,29,42
42,2,2,11,CIOPRAGA D. MIRCEA,1,35,44
42,2,2,12,ILIESCU M. VALENTIN ADRIAN,1,29,43
42,2,2,13,MANESCU V.I. RARES SERBAN,1,35,35
42,2,2,14,CANACHEU N. COSTICA,1,29,46
42,2,2,15,ZAHARIA GH. CLAUDIUS MIHAIL,1,35,37
42,2,2,16,BARA N. NICOLAE,1,29,50
42,2,2,17,POPP C. COSMIN GABRIEL,1,29,23
42,2,2,18,ILIE C. ROMEO DUMITRU,1,35,56
42,2,2,19,ILIE B. CRISTIAN,1,29,40
42,2,2,20,TALOS GH. GHEORGHE MIREL,1,35,30
42,2,2,21,VOICULESCU M. MADALINA MARILENA,2,29,32
42,2,2,22,VASILE GH. CONSTANTIN,1,35,47
42,2,2,23,THIESS H.-J. RAGNAR ADRIAN,1,29,30
42,2,2,24,BATFOI I. LETITIA,2,35,24
42,2,2,25,MUGA C. MARIA,2,29,51
42,2,2,26,NEACSU P. NICULAE,1,35,58
42,2,2,27,CHIRIAC V. IULIANA,2,29,39
42,2,2,28,JICMAN S.M. LIVIU SEBASTIAN,1,35,23
42,2,2,29,STAN L. FLOREA,1,29,61
42,2,2,30,ZAAROUR A. INGRID,2,35,29
42,2,2,31,POPESCU A. ALEXANDRU,1,29,47
42,2,2,32,PALIGA M. VIOREL-SORIN,1,35,48
42,2,2,33,CARBUNARU S. CONSTANTIN,1,29,54
42,2,2,34,CRISTACHE I. CORNELIU,1,29,42
42,2,2,35,DRAGAN C. DIDINA,2,35,58
42,2,3,1,ALECU C. IONEL,1,3,44
42,2,3,2,BEJAN E. AUREL,1,3,50
42,2,3,3,MIHALACHE I. MIHAITA,1,3,34
42,2,3,4,BUTUZA I. ADELINA,2,3,24
42,2,3,5,RADU B. GHEORGHE,1,3,40
42,2,3,6,RADU D. TUDOREL,1,3,39
42,2,3,7,GHEORGHE M. MIREA,1,3,35
42,2,3,8,BORDEIASU G. MARINEL,1,3,29
42,2,3,9,SEITAN D. IULIAN,1,3,38
42,2,3,10,ACHIM I. TUDORI,1,3,55
42,2,3,11,DODE T. OVIDIU,1,3,45
42,2,3,12,NEICU C. VIOREL,1,3,27
42,2,3,13,ROMECI T. SERBAN,1,3,31
42,2,3,14,MIHALACHE GHE. GINA,2,3,29
42,2,3,15,ROTARU T. MARIA,2,3,46
42,2,3,16,GRIGORESCU N. AUREL,1,3,51
42,2,3,17,HARNITA I. IONEL,1,3,50
42,2,3,18,ROSU V. NICU,1,3,33
42,2,3,19,PARASCHIV M. MARIUS,1,3,30
42,2,5,1,URSUTIU I. RADU RAZVAN,1,5,35
42,2,6,1,SAVU V. VASILE IOAN,1,6,44
42,2,7,1,LUICAN A. MIHAI ION FLORIN,1,7,42
42,2,7,2,ARANGHEL D. TUDOR,1,7,56
42,2,8,1,DIMITRIU C. SORIN-PETRE,1,8,59
42,2,9,1,DANIS C. SABIT,1,9,41
42,2,9,2,BALGI A. RUHAN,1,9,48
42,2,9,3,BOLAT M. MUSIN,1,9,55
42,2,10,1,GROSARU E. MIRCEA,1,10,52
42,2,11,1,MANOLESCU I. OANA,2,11,63
42,2,11,2,CRISTESCU M. ILIE DAN,1,11,47
42,2,11,3,KYÇYKU K. ARDIAN,1,11,35
42,2,11,4,RADULESCU A. DORINA-SIMONA,2,11,36
42,2,12,1,DUMITRESCU GH. LIANA,2,12,31
42,2,12,2,ROGOBETE CRISTESCU C. LAURA ELEN,2,12,37
42,2,14,1,MIRCIOV I. PETRU,1,14,58
42,2,14,2,DESLIU C. MIHAELA,2,14,57
42,2,14,3,VALU ST. DUMITRU,1,14,74
42,2,15,1,IONESCU STANA ILEANA,2,15,68
42,2,16,1,IGNAT D. MIRON,1,16,63
42,2,16,2,EFTEI D. DAMIAN,1,16,50
42,2,16,3,ALISTARH C. TAMARA,2,16,51
42,2,16,4,RADION D. PALAGHIA,2,16,38
42,2,17,1,VAINER I. AUREL,1,17,72
42,2,17,2,MARIN N. IRINA-SANDA,2,17,59
42,2,17,3,BERIS A. LIVIU,1,17,76
42,2,18,1,GANT D. OVIDIU-VICTOR,1,18,38
42,2,18,2,PINTER Z. ZENO-KARL,1,18,44
42,2,18,3,LERM E. IOAN-STEFAN,1,18,44
42,2,18,4,KLEININGER M. NICULAE,1,18,55
42,2,18,5,MANTA-KLEMENS K. CHRISTINE,2,18,46
42,2,18,6,SZELLNER M. MIHAEL,1,18,39
42,2,18,7,FLEISCHER H. HELGE-DIRK,1,18,26
42,2,20,1,PAUN G. NICOLAE,1,20,39
42,2,20,2,IVAN A. GHEORGHE,1,20,57
42,2,20,3,RADUCANU N. GHEORGHE,1,20,53
42,2,20,4,GHEORGHE I. TOMA,1,20,47
42,2,20,5,VARGA R. ROZALIA DANA,2,20,34
42,2,21,1,JIJIE G. GHEORGHE,1,21,85
42,2,21,2,ANGHELESCU G. GHERGHINA,2,21,89
42,2,21,3,AGHINII N. PETRE,1,21,52
42,2,21,4,STAVRI D. CLOTILDA,2,21,44
42,2,21,5,APANIDEAN-ROSIAN V. RAZVAN MUGUREL,1,21,35
42,2,21,6,BAIAS I. ION,1,21,26
42,2,21,7,SUSNEA V. ION-MIHAI,1,21,60
42,2,21,8,IORDACHE C. SILE-LAURENTIU,1,21,27
42,2,21,9,ORTENZIA C. NICULAE,2,21,42
42,2,21,10,LUNGU N. CONSTANTIN,1,21,54
42,2,21,11,SAMOILA M. ELENA,2,21,78
42,2,21,12,BAIAS M. LAURA  DANIELA,2,21,25
42,2,21,13,DOBRESCU P. MIHAI,1,21,60
42,2,21,14,CALINIC C. ELENA,2,21,29
42,2,21,15,PANAITESCU D. IONEL,1,21,82
42,2,21,16,MICULESCU M. RADA,2,21,67
42,2,21,17,VLAHBEI C. IANCU,1,21,73
42,2,21,18,CALMUS I. CRISTIAN,1,21,30
42,2,21,19,CALINIC C. RAZVAN CATALIN,1,21,33
42,2,23,1,MILUT ST. PETRE MARIAN,1,23,48
42,2,23,2,POPA I. SILVIU,1,23,48
42,2,23,3,DULIU S. OCTAVIAN GHEORGHE,1,23,57
42,2,23,4,CODERIE F. CONSTANTIN,1,23,54
42,2,23,5,SEITAN C. RADU CRISTIAN,1,23,26
42,2,23,6,DAMIAN T. ION,1,23,56
42,2,23,7,FEIG B. RICHARD,1,23,28
42,2,23,8,GRIGORE C. CONSTANTIN,1,23,58
42,2,23,9,PETROVICI C. SORIN ANTONIU,1,23,31
42,2,23,10,FOLEA V. ALICE,2,23,29
42,2,23,11,MARGARITESCU A. ALEXANDRU,1,23,54
42,2,23,12,IONITA F. RALUCA IOANA,2,23,23
42,2,23,13,VASILOAE I. RALUCA,2,23,23
42,2,23,14,VOINESCU I. SERBAN PAUL MIRCEA,1,23,55
42,2,23,15,VALEANU M. VASILE,1,23,54
42,2,23,16,FRANCU I. GABRIELA,2,23,35
42,2,23,17,VERDES C. GHEORGHE,1,23,50
42,2,23,18,TOMESCU Z.O. OVIDIU VINICIUS,1,23,35
42,2,23,19,PETROVICI C. BOGDAN FLORIN,1,23,30
42,2,23,20,BOJIN D. CONSTANTIN TIBERIU,1,23,26
42,2,23,21,POLITE S. ILEANA,2,23,42
42,2,23,22,APOSTOL A. SIMONA ALEXANDRA,2,23,25
42,2,23,23,ARESTEANU H. ADRIAN,1,23,54
42,2,23,24,PITIS I. MARIN,1,23,70
42,2,23,25,PETRE A. TRAIAN,1,23,53
42,2,23,26,GHICA N. OVIDIU CATALIN,1,23,25
42,2,23,27,GHINTHER B. ROBERT EDWARD,1,23,25
42,2,23,28,FLUIERAS M. MARIUS,1,23,46
42,2,23,29,DUMITRESCU C. DAN VALENTIN,1,23,45
42,2,23,30,DUMITRESCU C. VICTOR,1,23,28
42,2,23,31,ALEXANDRESCU MARIA,2,23,51
42,2,23,32,VALCIU T. MARIAN,1,23,35
42,2,23,33,CIOACA V. SIMONA,2,23,38
42,2,23,34,GADEA M. MARIA MADALINA,2,23,24
42,2,23,35,POPESCU A. HORIA,1,23,34
42,2,24,1,MOCANU GH. AURELIU-STEFAN,1,24,80
42,2,24,2,IACOV D. ION,1,24,69
42,2,24,3,ALECU I. ELENA,2,24,51
